Energy_Consumed,Production_Output,Renewable_Energy_Usage,Equipment_Age,Maintenance_Frequency,Operator_Training,Downtime_Hours,Automation_Level,Industry_Type,Region,Efficiency_Class
3609.6773395458595,19.59863139154062,61.43790831612156,4,3,Advanced,2.048223184372695,High,Manufacturing,West,Medium
3493.296245018056,76.97714238240061,23.905327730738623,10,11,Intermediate,22.53561425903669,Low,Manufacturing,West,Low
3267.066102810408,82.06124597829772,68.6946559175552,2,2,Advanced,10.424922960809088,Medium,Technology,East,Medium
4210.381610660501,23.89083561942698,62.14954214188961,1,8,Basic,16.52609615775408,Medium,Manufacturing,East,High
2099.1471679200804,92.81086335285453,39.16429239236686,11,3,Basic,39.341150061868944,Low,Mining,North,High
2208.8636042914986,24.418148805162662,17.7930513678586,18,3,Advanced,11.283382297822246,Low,Manufacturing,South,Medium
1967.6262802814501,11.026739996861675,78.13321285964739,10,4,Advanced,38.72017438200593,Low,Mining,West,Low
3363.3361444432435,39.42075143763232,36.81728533993139,14,7,Basic,27.50785545077708,Medium,Manufacturing,North,High
1859.8625216065843,38.32114794415595,61.07581375350269,16,11,Advanced,24.570900406576598,Low,Manufacturing,South,Medium
2989.1087899969143,45.46141839627078,43.25221811198092,19,3,Advanced,35.94909193076586,Medium,Mining,West,High
4305.85961952292,62.6494289761721,24.125148590859677,6,9,Advanced,11.301573310444134,Low,Mining,South,Medium
4976.890549748061,76.58121907826299,33.859482703298774,6,8,Basic,29.980575118171107,Medium,Manufacturing,South,Low
2827.2331380628148,76.5274729176074,45.01231820307075,19,8,Intermediate,31.38885708117308,Medium,Mining,East,Medium
4776.191706803127,39.91688166850178,15.127780035460408,3,11,Intermediate,10.615223954176173,High,Technology,North,Low
4086.235139550967,49.15514061383379,18.437850479337968,14,11,Advanced,14.824334902829301,Medium,Mining,East,Low
1278.8274222922453,23.41488484723698,76.4401056784401,19,1,Basic,1.0676621559997734,High,Manufacturing,East,Medium
3121.178442743462,40.85450145029489,15.904683476972913,15,2,Intermediate,9.249691392199928,High,Mining,North,Low
1722.3066107056807,78.46311344292079,57.17905451664707,4,7,Advanced,1.437497708709019,Low,Manufacturing,West,Medium
2361.2204890815656,78.36938831759984,17.54847673804152,8,11,Advanced,15.992907789676112,Low,Mining,West,High
2575.594367259352,52.30868590484136,45.06443219539222,3,4,Advanced,32.92004788815551,Medium,Mining,South,Low
1353.2013753254844,61.07688547672197,33.79959219338646,6,11,Basic,38.64148630367646,High,Technology,South,High
3044.4845002088095,26.61845818014295,22.925000726502276,6,7,Basic,7.78648724110274,High,Mining,East,Medium
1389.995972258082,64.92844078147749,10.264739867427679,9,7,Advanced,19.467895042572536,High,Technology,West,High
1420.4426250467943,86.73407463728022,16.76742180717963,18,6,Advanced,29.64270104583708,High,Mining,North,Low
4672.196792183376,62.99918439646869,56.98977950420954,10,10,Advanced,16.63299605086792,High,Manufacturing,West,Low
2412.8492782024673,26.69461227718054,64.65269136662448,6,3,Basic,16.277694252849084,Medium,Technology,East,Medium
4751.742981190291,96.52286711007997,12.40911950600066,12,1,Intermediate,36.37264295952334,High,Manufacturing,North,Medium
2406.451373756895,22.67219580061991,74.55368532367041,16,4,Intermediate,22.72989139089529,High,Mining,South,Medium
2744.928993169021,27.42724040920981,25.237247349764004,1,3,Advanced,32.234927607621586,Low,Technology,North,High
2422.8584018882557,99.04507800646756,59.86616781351298,1,5,Basic,19.447406753828005,High,Manufacturing,East,Medium
1288.786829950602,20.252223878420498,28.033351610086235,10,1,Basic,39.13442481557305,Low,Technology,North,Low
1550.8737086419742,32.957328547412814,40.193111417152494,12,11,Basic,18.203330726953915,Low,Mining,South,High
4991.305733352995,29.150807356942934,45.68983040547282,16,10,Advanced,14.680892931707534,Medium,Technology,East,Medium
3339.760287025486,71.9826291867182,55.34164067507588,10,5,Basic,6.4526664377414855,High,Mining,North,Low
2318.950552239061,50.640239301940774,23.01686205729303,3,1,Basic,9.661933675971163,Medium,Technology,North,Medium
3216.9433960244232,37.16447866100123,27.866256367630484,16,8,Basic,39.549198448279355,Medium,Technology,South,Medium
4578.923575688759,33.398351714894886,42.09746098684741,13,11,Intermediate,19.895681415285146,Medium,Mining,West,Medium
4163.251822912576,89.88254413715916,60.56565978410905,2,11,Basic,28.58010780890526,Low,Technology,East,High
3125.954321579833,25.440857004503375,42.75763307547713,9,7,Basic,9.687169958017234,Medium,Technology,West,Medium
4477.156591812331,75.30200520924164,54.18787837614015,3,1,Intermediate,10.049806458743316,Low,Technology,North,Medium
2790.5213683617276,82.09354584235038,69.856253640044,8,3,Intermediate,9.965881018375558,Medium,Manufacturing,East,Medium
1735.111147087745,30.266332393200788,10.383266460660408,15,5,Intermediate,12.779542449782184,Medium,Technology,West,High
3145.7464563631474,28.665089169120535,74.4983077546366,8,1,Advanced,34.715960265788446,High,Manufacturing,North,Medium
4221.629051002774,45.431417385790525,44.658732846324796,8,9,Advanced,32.99056750494495,Medium,Technology,West,Medium
1270.2229264269076,42.75269193703959,25.324699158513578,19,9,Advanced,12.413869741531105,Low,Manufacturing,North,High
3056.0794910232967,30.395993157490867,66.65141538084131,19,4,Intermediate,29.73254720292944,High,Technology,South,Low
3666.2856757835557,58.26375726201525,23.414584123511844,18,3,Intermediate,38.00415627088755,Low,Mining,West,Low
3322.5789225968697,67.02991488939092,79.40215342500346,2,1,Basic,1.9309244465557862,Low,Manufacturing,South,Low
1943.541077804575,83.6310441171002,26.91943898892689,16,4,Advanced,11.87726764833232,Medium,Technology,South,High
2918.6489347350594,92.2363655829513,55.15221661376062,7,2,Intermediate,21.289417122754124,Low,Manufacturing,West,Low
4146.441231744935,87.60406529268502,53.168717835989604,4,9,Basic,1.0365008276640486,Medium,Mining,South,Medium
2205.325126785214,16.844330074985457,55.38073818260485,7,11,Basic,20.62081370836625,High,Technology,West,Low
2721.5280418931607,26.236833142056355,25.809251782753304,19,1,Advanced,38.35154347844103,High,Mining,East,Medium
2646.7141604183626,45.36570957190982,40.51253725302844,16,9,Advanced,8.650337043308337,High,Manufacturing,South,Low
3410.8598955524117,44.58088736417787,17.43084113669346,14,8,Advanced,22.544217294050114,High,Manufacturing,West,High
4764.0488503973775,86.81608750498359,78.63176647483236,2,6,Intermediate,8.572099826454785,Low,Technology,East,Low
1316.8971333182076,69.73090551127834,26.841349210755517,8,7,Basic,8.128343489516965,High,Mining,South,Medium
4981.6582002999185,99.4325423558409,19.4365879609429,19,1,Intermediate,15.007983781292404,Medium,Technology,West,Low
3497.037641038317,26.479929357758394,43.272131430489644,16,2,Advanced,5.077474726365505,High,Manufacturing,South,High
4245.84037070681,20.549773499764083,33.11608116095954,10,2,Basic,34.85809343167443,High,Mining,East,Low
1689.798356800293,12.679731316244617,23.44900231693352,6,9,Intermediate,8.84448551382552,Medium,Mining,West,Medium
3210.841838888361,58.01506627265962,43.17103591302582,18,8,Basic,17.111745254563317,Medium,Technology,East,Low
3140.5582535433928,63.40883559679933,50.13445209520275,16,9,Advanced,32.73532099101965,Medium,Manufacturing,North,Medium
2103.9416638889375,45.82622145117586,29.189624614746773,14,8,Basic,10.841334695163978,Medium,Technology,North,Low
4716.538510466882,59.384478038168524,26.592465927677626,15,11,Advanced,29.22811499885112,Medium,Mining,West,High
4219.86234214237,42.41813621208994,75.49047083197533,9,2,Intermediate,32.333001767798415,Medium,Manufacturing,South,Medium
4624.5317814555065,23.920735474282203,55.64066269834277,4,11,Intermediate,36.053259882097215,Medium,Mining,North,High
3046.950881808497,99.54425350989894,68.92283640741466,16,4,Basic,24.515990591224835,Medium,Manufacturing,North,Medium
1852.0804363953957,92.87207150238218,18.980188179654874,15,7,Intermediate,12.966999728315933,Medium,Technology,North,Medium
4142.679855494492,68.22347167893767,40.93736446067069,19,3,Basic,15.882359046572873,Medium,Technology,West,High
2588.309931181263,30.163348835088662,32.69013379842204,10,4,Advanced,3.1859920856772828,Medium,Technology,West,High
4462.349203996611,14.92375546355625,46.21900522025039,12,6,Advanced,17.974492092314293,Medium,Manufacturing,East,High
4837.339810004922,90.45093662829247,11.077173614633388,5,1,Basic,4.597363712975979,Medium,Mining,East,Low
3472.865746109264,40.951717111434604,34.02374177465772,3,6,Advanced,12.489776139376566,High,Manufacturing,East,Low
4864.334911755378,78.90343359222244,46.95829330557891,14,2,Intermediate,9.732504491344116,Low,Technology,North,Medium
3618.738307997844,44.399427013451835,17.706013904051478,11,2,Intermediate,33.062287705141124,High,Mining,West,High
4631.340897119866,52.764588286279,45.77880516493336,13,1,Basic,17.874103073341576,Low,Mining,West,High
4607.698350620632,47.641659832020224,72.04220043011208,9,1,Intermediate,29.425196743551414,Low,Manufacturing,West,High
2943.508233804426,50.1568470092156,73.33945753994954,16,10,Advanced,2.401382564286254,Medium,Manufacturing,West,Medium
1973.9281997765238,49.73601558528127,68.24803572201546,9,3,Intermediate,26.692558348344264,Low,Mining,South,High
2366.141347548283,58.44120615016021,28.47658696356738,8,9,Intermediate,14.469694731262388,High,Mining,South,Medium
4653.344372120869,18.109625296345428,56.83241828971592,4,10,Advanced,23.44683435633573,High,Manufacturing,South,Medium
1596.410294162553,76.07119097556102,42.549685147356804,6,1,Basic,33.05370463973692,Low,Manufacturing,North,Medium
4699.115890273102,31.580488362942425,48.49011673124997,15,1,Advanced,4.744379776168515,Low,Mining,West,High
1001.7409246558864,48.90344736868458,31.32733120668187,14,11,Intermediate,5.597497773709472,Medium,Technology,North,High
1332.6520242295833,84.29056927802975,42.10677360792883,15,7,Intermediate,37.625445496682055,High,Mining,South,Low
1297.4543588389292,70.64379145312404,64.19506171532817,6,3,Advanced,19.197313256641323,Low,Technology,South,Low
3027.6135415781273,79.61393027296388,28.4822485061723,13,7,Intermediate,16.55530772623273,Medium,Manufacturing,East,Low
3836.731315190846,11.172084350096602,22.072329804378697,18,3,Intermediate,18.525217893539967,Medium,Technology,South,Medium
2309.9960248878992,50.220986688361656,22.938511629870046,5,8,Intermediate,7.70141584967349,Low,Mining,West,Low
2471.5096250414704,38.63555124921606,17.15934326107188,17,1,Intermediate,34.30207279831194,High,Mining,West,Medium
2633.3599283423273,31.98002409920761,46.26273270018411,6,9,Advanced,8.313016930828926,Medium,Manufacturing,North,High
1847.9459130876753,47.793038263649805,59.01153376465984,5,11,Basic,22.658896513292348,Medium,Mining,West,Low
3643.242129102683,36.698926517359126,33.44048824576439,9,6,Basic,6.843997077733488,High,Mining,West,High
1311.5310079560475,61.10282469968112,67.3470939593652,3,10,Basic,38.44801267910141,Low,Mining,West,Low
2296.845864356729,31.901800245820493,24.947684821052697,13,2,Advanced,2.1253453248657417,Low,Mining,East,High
4908.439715728325,45.980464271136256,62.09505448788075,6,5,Intermediate,25.542784532081996,Medium,Technology,East,Medium
2397.9252797319896,26.68292315822371,24.891346774139166,15,10,Advanced,21.31614840926793,Medium,Mining,West,Low
1742.4037255631802,19.946578679991745,37.903678559490785,1,5,Advanced,21.739065878660373,Low,Technology,East,Medium
4219.120927272659,33.198192411925774,13.196405251630875,3,11,Basic,30.32643855476342,Medium,Mining,East,Low
4185.125375870505,25.80336747260224,59.52247888379677,2,3,Advanced,34.560913240597095,High,Manufacturing,South,Medium
4749.589049950628,34.2502250845525,29.77908927082222,17,1,Intermediate,30.501563310633045,Low,Manufacturing,South,Medium
3057.1424346621175,24.567714362830635,19.460318547253973,10,11,Advanced,0.5380563476900235,High,Mining,South,Low
3546.221426996082,94.05207329485205,36.79280679203118,18,11,Intermediate,13.94085033069591,High,Technology,West,Low
1030.3454802222345,23.83100627242264,61.435041904279636,5,1,Intermediate,34.36241385295358,High,Mining,North,Medium
4882.437737775632,45.89910903683901,32.182973102186395,6,8,Advanced,1.9511756693356608,Medium,Manufacturing,East,High
3284.3277002508307,56.9801303970068,35.19105546270211,4,1,Intermediate,7.6304190149848194,High,Manufacturing,West,Low
4226.9163247980305,62.964723587620995,67.04661312535178,9,3,Basic,31.05946054839024,Low,Technology,North,Low
2670.6347135057463,97.92236585878439,65.69362836686915,3,2,Advanced,24.873468759382117,High,Manufacturing,East,Medium
1028.76121907254,54.82843259193382,41.660476237551855,11,3,Intermediate,7.150369065950182,Medium,Manufacturing,East,Medium
2321.4680664476027,96.00128449030532,29.056911916479148,8,4,Advanced,32.84736451651077,Low,Mining,North,Medium
4054.2798699244067,31.44832359127077,36.03191013985125,19,2,Basic,12.968547930332065,High,Mining,North,Low
4374.543619636264,73.03176335427491,23.501604645263058,8,1,Intermediate,11.133056948083997,Medium,Mining,South,Medium
3319.457787059427,66.8398980372103,30.303337393435964,14,5,Basic,18.996763334134098,Low,Mining,North,Low
2393.660508534078,43.84436761619491,73.08893661732435,17,3,Basic,1.5910160889903757,High,Technology,South,High
4751.212944004378,11.445472038634254,33.058321395702336,5,8,Intermediate,31.949999201141324,High,Manufacturing,South,Low
4676.135634221077,65.70353699427083,13.19159335234312,10,9,Intermediate,1.1924310244502268,High,Technology,East,Low
3875.9039074812317,51.98212633712974,11.356818754359058,4,11,Basic,16.094192162074116,Medium,Technology,South,Low
4375.065947581235,60.97274512301062,72.20321240247445,13,2,Advanced,26.61642075674191,Low,Manufacturing,North,Low
2218.635798432223,44.400055451220524,20.782980400758102,4,4,Intermediate,0.441425893965528,Low,Mining,East,High
3163.1948106609934,96.3529934310486,77.59461379685735,12,5,Basic,32.1070904008043,High,Mining,West,High
2392.8067511395334,38.38950565885294,14.925863202770335,16,6,Basic,2.483158540198054,High,Mining,West,Medium
1059.8486895416515,79.14503250681143,29.27334094037964,12,10,Advanced,26.58486405223584,Low,Technology,East,High
4527.523974316347,45.820873602411915,31.71323471001172,6,2,Basic,15.016536389538375,Low,Mining,East,Low
1058.4774997509232,59.24247333017883,40.36089623260838,4,9,Intermediate,24.745446661207243,Medium,Mining,South,Low
4681.799346199732,51.809046695311146,44.434998574359945,6,3,Basic,1.2812353004270882,Medium,Manufacturing,West,Medium
2935.840141942094,49.98642923129524,29.832040278439536,6,8,Intermediate,18.903176213117266,Low,Mining,West,Low
2546.8144488082594,26.6584766132688,19.546462820789685,13,1,Intermediate,21.306761616113874,Low,Technology,North,Low
3496.167701400561,30.0169839472106,58.76347981172735,3,2,Advanced,29.601228410243255,Low,Mining,South,Low
2155.244389946335,43.48528121675996,37.995304463061444,14,1,Intermediate,31.782821458553844,High,Manufacturing,South,High
3869.2223049633753,84.2043314636085,61.543221168593,2,7,Intermediate,23.465138986258513,High,Manufacturing,North,High
2108.68618629084,84.5391387773185,17.069255449381505,5,11,Intermediate,2.6371356512053934,High,Mining,North,Low
2898.775849098379,11.716960415125559,17.10304445421496,14,10,Advanced,17.645312121838742,Medium,Manufacturing,South,Low
4462.5445763068155,79.86483480042419,65.79288337668626,6,9,Intermediate,8.41375597545277,Low,Mining,West,High
1175.9996052646738,61.751359425597826,22.815474275509622,19,9,Advanced,38.6573084668653,High,Manufacturing,South,Medium
4790.069724011233,13.320382120146233,10.078715004936207,5,7,Advanced,20.64497108149089,Medium,Technology,East,Low
4088.6891475047496,92.87526708029225,48.63525101451201,4,9,Intermediate,21.892746857833725,Medium,Mining,West,Medium
3911.0951893867127,89.86081543654426,57.3216084849741,19,4,Advanced,28.32801016935469,Medium,Manufacturing,West,Low
1373.124245119762,44.77279056748096,51.520535124354836,15,9,Basic,38.08543252256738,High,Technology,South,High
3999.9845669930673,25.484673380774453,67.31696734107395,9,3,Intermediate,30.885832377786492,Medium,Mining,North,Low
4542.146705323792,86.17595469117587,41.17733307861205,7,4,Advanced,6.732502030605136,High,Manufacturing,North,High
3340.6074982337777,94.51779863794094,57.12941433460272,14,8,Intermediate,29.693551001228258,High,Manufacturing,North,High
4871.157339107093,27.858840538864726,52.173619004705735,16,2,Advanced,5.590699161207757,Low,Technology,West,Low
2859.5610845094743,27.017548962479793,62.851454335861696,16,2,Basic,8.90104069008649,Medium,Manufacturing,East,Low
3953.4846500036333,12.706389447747913,73.28787999880157,1,3,Intermediate,34.734784235357836,Low,Mining,South,High
3631.9216673725186,12.29206206649705,56.28574895355712,16,11,Basic,15.391762242066918,High,Mining,East,Medium
4846.0618873985,85.50506113941357,73.27710737772168,6,3,Intermediate,37.10584821153002,High,Technology,South,Medium
1198.6664899316506,90.81217026032257,12.113022750915327,5,3,Intermediate,19.183705263870255,Low,Technology,North,Medium
3317.810366095452,94.52833853953511,17.930416994368603,19,10,Basic,16.193660298061477,Medium,Technology,West,Medium
3638.886035978752,99.68836812741718,36.456296736090216,1,3,Advanced,38.39230885524958,High,Technology,North,Low
3026.2173203160237,99.26448001888845,71.19282882574338,6,6,Intermediate,34.600916884394884,High,Technology,East,Low
3449.992434632831,87.12362209650762,27.550897078601132,19,2,Advanced,33.782158443192245,Low,Mining,West,Low
4710.09234962946,30.189686650131502,42.27808015679342,5,4,Basic,3.709891118610771,Medium,Mining,East,Low
2832.203239629491,41.81882619358024,52.29129181291079,9,3,Advanced,19.03981780776153,Medium,Manufacturing,North,Low
1373.2696041725267,54.788648060158465,10.509615382574042,12,11,Intermediate,33.184482003994745,Medium,Mining,East,High
1576.320965330974,39.85921177909772,73.44521704194807,17,6,Advanced,4.8791019464591745,Low,Manufacturing,East,Low
4553.115485742185,88.33394408130728,59.464816462187656,16,10,Basic,22.837986597809156,High,Technology,East,Low
2144.346627175053,17.40183630914466,61.2664238798343,16,5,Basic,10.698525095876246,Medium,Technology,East,Low
1344.0148537961427,63.49590608899779,26.13789304736487,4,10,Basic,32.622902025555895,Low,Mining,South,High
4229.050510765088,79.57533500739882,10.953503081515896,7,4,Advanced,19.06651807994203,High,Technology,South,Low
4533.917203018549,75.42074722158304,24.187339277656413,8,1,Intermediate,37.49650971541476,High,Manufacturing,East,Low
2373.571005969674,13.868582132213843,10.979649290207501,3,9,Advanced,15.945048061488603,Medium,Technology,North,Medium
3125.835307905089,35.995109276854336,15.0825617739916,13,3,Advanced,23.090071040237504,Medium,Manufacturing,North,Medium
3485.1078994138293,12.391272774364943,45.2636961577912,9,7,Basic,2.6773807400395544,Medium,Manufacturing,East,High
3779.112803043775,71.91227580359522,25.432713768076674,7,3,Basic,22.49432400130404,High,Mining,West,Low
3264.4455931043954,13.875654249242158,36.24064140551934,7,3,Intermediate,25.897692783251422,Low,Mining,North,High
4909.83423001317,31.77405797123965,59.73821610246755,2,11,Advanced,16.61485376771119,High,Technology,West,High
2249.781669425999,27.235502688685866,73.15966686673625,18,8,Advanced,35.342186055067735,Medium,Technology,North,High
3840.13587227245,88.1352547377236,57.49787890465467,2,5,Intermediate,16.635894844292743,Medium,Technology,North,Medium
3784.63431195262,14.391044645553254,25.679082427114345,11,4,Intermediate,14.960758508074159,Low,Mining,South,Medium
4906.736825574219,30.53395820029757,50.689913924421305,1,10,Advanced,17.409055516394186,Low,Manufacturing,South,High
3988.75935622105,57.87191398034404,61.74685757611116,1,4,Intermediate,37.264821562986924,Medium,Technology,North,Low
2860.4315619232484,33.575757476096584,51.26210479740692,9,4,Intermediate,35.236466996535555,Medium,Mining,North,Low
1253.6425397018638,48.669092315925305,74.77698750280668,10,5,Basic,23.32468344701416,High,Manufacturing,West,High
1178.024513537308,98.8548733877817,18.343919176213383,15,3,Intermediate,37.94093417952348,Low,Manufacturing,North,High
3379.3566481184857,37.908346748108656,29.34659635978813,19,7,Advanced,24.11367563966091,High,Technology,South,Low
3765.7419869249597,90.29154809490687,67.40985365595813,10,6,Intermediate,38.04341065101096,Low,Technology,West,Medium
2508.5496869910176,99.88788367455207,22.300789543773192,17,5,Advanced,7.058972951487643,High,Mining,East,Low
2772.9515714993076,79.77425551403495,13.642432332788701,5,8,Intermediate,30.327792068726293,High,Technology,South,High
4941.826819872864,72.5939807353165,18.83895630630292,14,7,Intermediate,19.274570483815832,High,Technology,East,High
1387.0315107270806,89.49786420074665,65.25147749495994,7,3,Intermediate,36.2688108809097,Low,Mining,South,High
2374.1628380017537,32.21859513778436,76.44637318746008,14,4,Advanced,1.3846389971397421,High,Manufacturing,South,Medium
2296.0721101081162,48.29880568751838,75.20804117379167,15,6,Advanced,17.39715247505493,Low,Manufacturing,North,High
4582.305094042535,18.292070943681345,62.10128631572124,17,11,Intermediate,19.470535768946988,High,Mining,West,Medium
4236.494979592743,60.973240220926336,41.402673162501245,17,7,Basic,5.384516683902003,Low,Mining,East,Medium
1431.547000451292,10.263944655352246,27.72927337598209,18,11,Advanced,14.690487757061476,Low,Technology,East,Medium
2801.4383693470245,45.81075015208105,71.06271066171801,8,5,Advanced,1.5009964208808269,Medium,Manufacturing,East,Medium
4188.98544878001,64.8318865175232,18.485291225169853,13,11,Advanced,23.549958010231617,High,Technology,East,Medium
1287.2736118632129,78.02345706129586,36.517756931862934,14,10,Advanced,18.47036132015672,Low,Manufacturing,East,Medium
2236.1829614818444,17.588186128913193,79.60766790283807,9,7,Intermediate,16.077298270043183,Medium,Mining,South,High
2706.2716416579233,42.55197958912416,63.26021865488263,4,1,Intermediate,38.494600768228416,Medium,Technology,South,High
2102.7415035954427,10.191641515645918,38.263351947056044,2,1,Intermediate,35.86579629514368,Low,Manufacturing,North,High
1232.8214858596457,99.02077460084297,32.13958447130072,12,9,Basic,19.98106775197823,High,Technology,West,Medium
4382.2654700335415,38.581191699945705,40.67721476464942,1,10,Basic,23.994076726485957,Medium,Mining,East,Low
4403.2720167618345,87.67161663749222,67.69710087605128,15,1,Advanced,20.62074229166005,High,Technology,East,Medium
4373.942077897662,65.29981418139243,63.72491290356943,16,11,Advanced,23.496341986865712,Medium,Technology,West,High
1217.963121368883,33.6254288821261,32.01647908874359,10,11,Basic,35.2483605582555,High,Technology,East,Medium
2617.0702474088957,10.768524423095934,72.08245633851567,7,8,Advanced,3.297148788527031,High,Manufacturing,North,High
3810.908671699115,52.84645688288647,66.20683577074045,9,5,Basic,17.374611686354484,Low,Mining,South,Medium
3316.16318581706,90.90644695991496,58.679771915575046,11,8,Advanced,32.63518691371989,Low,Mining,South,Medium
3456.206049934559,95.4519554876583,67.31390953067283,7,3,Basic,2.810939328319746,Medium,Manufacturing,South,High
4402.052679556272,90.53735714417739,36.347609410285045,10,2,Basic,37.36967025368509,Low,Manufacturing,West,High
1941.2562091067275,26.831992065490688,62.65743768421458,3,9,Advanced,31.05266274265789,Low,Mining,East,Medium
4916.032990698819,75.16932991929217,59.065093063050305,1,7,Advanced,9.385654966992112,Medium,Technology,North,Low
2133.092092637703,19.859788360183636,76.40547224980516,16,3,Advanced,31.2573917650284,Low,Technology,East,High
3309.7324230521103,86.7069056359543,38.648992516509885,11,7,Basic,30.064336900452332,High,Manufacturing,East,Low
3100.460645267677,30.954608888027913,28.251191067097764,17,11,Basic,24.161921632632236,High,Technology,South,Medium
1705.4444635229409,65.16272833515227,52.392198196622246,4,9,Intermediate,19.051368482177374,High,Manufacturing,South,High
2222.1762897842755,77.2344366559089,62.309362154932145,3,1,Intermediate,27.105366425235175,Low,Mining,North,Medium
2698.185285878568,40.916121402482005,45.3339623209399,16,2,Basic,39.82204853636911,Low,Mining,North,Medium
3067.056280009079,84.570985844589,59.060778834108575,4,8,Basic,33.987989014449305,Medium,Manufacturing,East,Low
4897.834361862924,98.39965670388811,52.988786983215476,2,4,Intermediate,10.09755802738415,High,Manufacturing,West,Medium
2464.958345510223,59.52254081648886,38.869305273633614,12,9,Basic,26.726665502898786,High,Technology,West,Medium
3244.1194490556954,96.83303601783336,11.886392142063016,10,4,Intermediate,20.958881208812812,Medium,Technology,West,Low
4346.524751122459,77.39217618878358,79.67167087054305,1,10,Basic,11.121000689771732,Low,Technology,West,Low
4498.637298690642,36.12695149333092,23.533241551729127,7,1,Advanced,10.485138619641937,Medium,Manufacturing,North,Low
4146.571763212565,43.66866439199979,45.647727463733894,12,9,Advanced,29.40398879262682,High,Mining,North,Medium
4404.733294828412,38.03129755638362,59.21991572093722,14,8,Intermediate,1.0161909764025046,High,Technology,East,Medium
2289.270921001562,69.82946432365006,68.4091940404324,14,3,Intermediate,30.06362664905676,Medium,Technology,South,Low
4112.593113442511,83.91960186544071,64.40394063083866,10,2,Basic,2.2630690752748617,Medium,Manufacturing,North,Low
2870.760076095543,56.193063117329466,78.33783742167067,16,2,Basic,4.932532158575693,Medium,Mining,North,Medium
3040.033785472934,20.752792642008703,69.05831586234915,17,1,Intermediate,5.501504293677564,Low,Manufacturing,West,Low
4487.68726842295,50.05595115228169,27.407439871943495,12,11,Advanced,10.991872352373253,High,Mining,East,Medium
1361.4103604287195,64.0494754273376,33.59706111149583,2,5,Intermediate,13.44517423910974,Low,Technology,East,Low
3178.866185147933,68.61546184328549,37.004430172480255,2,7,Advanced,32.215181421064564,Medium,Manufacturing,South,Medium
3692.2317883724522,76.12859159281447,57.9476965624885,5,2,Advanced,4.911476269414861,Medium,Manufacturing,West,High
1721.8682865807225,33.854245919987946,20.59559388878805,13,5,Advanced,22.77227905131932,Medium,Manufacturing,East,High
1998.8061343669442,51.84025203498695,60.34663327833236,4,2,Advanced,9.974655499027918,High,Mining,East,High
2874.008644265934,34.330543914040845,36.581605509566614,13,2,Intermediate,10.028342452453396,High,Mining,East,High
3379.5270646107606,50.16130822951923,68.3441139449324,9,11,Intermediate,7.964603617985255,Low,Mining,North,Medium
4271.835009677017,83.31864717452423,32.23265867969671,15,8,Basic,15.140814449347225,High,Manufacturing,East,Low
3962.067936855,78.02025208318767,76.05210292969322,14,10,Advanced,28.278260067433237,High,Manufacturing,North,Medium
1660.9045765055089,30.961207606119846,15.289756149755412,14,6,Basic,26.879191458703318,Medium,Manufacturing,West,Medium
1940.4696078502584,10.141781258941325,19.0651293461859,1,7,Advanced,25.044969467515315,Low,Mining,North,High
1693.4205256050682,72.61079037881534,46.205998524136234,7,7,Intermediate,30.211597967155516,High,Technology,North,High
4338.636645846851,20.390194394454646,20.07727646330111,7,10,Basic,25.137786973592817,Low,Mining,West,Medium
4270.336266811169,78.06535594375946,33.161085734166434,2,2,Advanced,24.9446888678691,Medium,Mining,South,Low
3828.7787590698927,31.76400555109315,36.72820278496035,2,8,Intermediate,11.362385739711218,Low,Mining,North,High
1553.6734267732331,92.01130649327074,76.0292384615085,6,6,Intermediate,24.462644359772057,High,Technology,East,Medium
3908.5332836535877,17.01003527996393,79.49886398943474,13,11,Intermediate,9.102880483775081,Low,Mining,East,Low
4666.512042213268,87.25893007302093,37.350032320410804,1,8,Advanced,4.746741230172482,Medium,Mining,North,Low
1497.951221027988,37.19334279944185,76.76875858710584,19,6,Basic,10.029021003458114,High,Mining,West,Low
2382.5024520156753,97.96164706841446,40.02613960708626,13,7,Basic,27.601034280355343,Low,Manufacturing,South,Low
4858.526611005059,24.117442720325556,39.966193916567114,3,1,Intermediate,37.15017876138913,Medium,Manufacturing,North,High
4676.133805259287,92.38777379694547,45.086336544728155,12,4,Advanced,12.3028898036832,Medium,Technology,East,Low
2100.2676399714637,41.8063341733304,21.436588309426575,10,4,Basic,38.167842243293165,Low,Manufacturing,South,Medium
2101.540591970714,13.860121644770405,79.2214736927582,18,5,Intermediate,24.750164280111413,Medium,Technology,East,Low
1874.1180907303408,16.613251468843206,51.520888657986156,5,10,Intermediate,19.775316921729168,Low,Manufacturing,West,High
2827.5311809871455,52.70143871331386,50.68284269286602,6,1,Basic,4.957145588358558,High,Mining,West,Medium
4757.1735487689175,58.23279401667648,73.52089890400033,11,7,Advanced,3.653827114853465,Low,Manufacturing,East,Low
1388.0561310225457,93.75617353608988,36.68219670759284,4,7,Basic,16.506697972034353,Medium,Manufacturing,East,Medium
4470.951789953737,22.137744131360797,53.54981887870236,4,2,Advanced,33.97352122745333,Medium,Technology,North,High
2819.7899383691783,17.77480244367032,34.45274785811232,5,7,Intermediate,1.6970083740229924,High,Manufacturing,West,Medium
1238.547952546178,61.55859465226656,70.89767055620024,8,11,Intermediate,1.5525203206361704,High,Manufacturing,South,High
